game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,largest_lead,offensive_rebounds,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name,opponent_team_color,opponent_team_alternate_color,opponent_team_logo,opponent_team_score
310872633,2011,3,2011-03-28,2011-03-28T19:00:00.000000-0400,87,s:40~l:54~t:87,notre-dame-fighting-irish,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,away,73,true,17,1,20,44.6,25,56,0,16,81.8,18,22,15,9,11,15,0,45.5,5,11,34,0,0,0,2633,s:40~l:54~t:2633,tennessee-lady-volunteers,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,ff8200,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,59
310872633,2011,3,2011-03-28,2011-03-28T19:00:00.000000-0400,2633,s:40~l:54~t:2633,tennessee-lady-volunteers,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,ff8200,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,home,59,false,11,0,24,32.8,22,67,0,20,64.7,11,17,2,19,8,19,1,21.1,4,19,46,1,0,0,87,s:40~l:54~t:87,notre-dame-fighting-irish,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,73
310870024,2011,3,2011-03-28,2011-03-28T21:00:00.000000-0400,2250,s:40~l:54~t:2250,gonzaga-bulldogs,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,away,60,false,12,1,13,33.8,23,68,0,12,80.0,8,10,1,9,6,6,0,28.6,6,21,25,0,0,0,24,s:40~l:54~t:24,stanford-cardinal,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,83
310870024,2011,3,2011-03-28,2011-03-28T21:00:00.000000-0400,24,s:40~l:54~t:24,stanford-cardinal,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,home,83,true,14,2,33,57.4,31,54,0,12,60.0,12,20,28,12,1,18,0,45.0,9,20,49,0,0,0,2250,s:40~l:54~t:2250,gonzaga-bulldogs,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,60
310860041,2011,3,2011-03-27,2011-03-27T12:00:00.000000-0400,46,s:40~l:54~t:46,georgetown-hoyas,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,away,63,false,13,5,19,38.7,24,62,0,17,50.0,5,10,7,12,9,14,0,37.0,10,27,37,0,0,0,41,s:40~l:54~t:41,uconn-huskies,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,68
310860041,2011,3,2011-03-27,2011-03-27T12:00:00.000000-0400,41,s:40~l:54~t:41,uconn-huskies,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,home,68,true,20,2,25,38.7,24,62,0,10,70.6,12,17,8,17,8,17,0,33.3,8,24,44,0,0,0,46,s:40~l:54~t:46,georgetown-hoyas,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,63
310860150,2011,3,2011-03-27,2011-03-27T14:30:00.000000-0400,305,s:40~l:54~t:305,depaul-blue-demons,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,ce1125,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,away,63,false,15,5,19,40.0,22,55,0,23,71.4,10,14,3,10,7,19,0,42.9,9,21,34,0,0,0,150,s:40~l:54~t:150,duke-blue-devils,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,013088,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,70
310860150,2011,3,2011-03-27,2011-03-27T14:30:00.000000-0400,150,s:40~l:54~t:150,duke-blue-devils,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,013088,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,home,70,true,14,2,20,38.7,24,62,0,16,72.4,21,29,15,16,11,13,0,10.0,1,10,43,0,0,0,305,s:40~l:54~t:305,depaul-blue-demons,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,ce1125,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,63
310860245,2011,3,2011-03-27,2011-03-27T16:30:00.000000-0400,61,s:40~l:54~t:61,georgia-lady-bulldogs,Georgia,Lady Bulldogs,UGA,Georgia Lady Bulldogs,Georgia,CC0000,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,away,38,false,10,7,21,25.0,15,60,0,13,30.8,4,13,0,12,4,14,0,21.1,4,19,38,0,0,0,245,s:40~l:54~t:245,texas-am-aggies,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,79
310860245,2011,3,2011-03-27,2011-03-27T16:30:00.000000-0400,245,s:40~l:54~t:245,texas-am-aggies,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,home,79,true,16,5,31,43.8,28,64,0,14,76.5,13,17,41,13,7,9,0,50.0,10,20,51,0,0,0,61,s:40~l:54~t:61,georgia-lady-bulldogs,Georgia,Lady Bulldogs,UGA,Georgia Lady Bulldogs,Georgia,CC0000,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,38
310852633,2011,3,2011-03-26,2011-03-26T12:00:00.000000-0400,194,s:40~l:54~t:194,ohio-state-buckeyes,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,away,75,false,20,9,22,50.0,31,62,0,17,75.0,6,8,6,3,3,13,0,43.8,7,16,29,0,0,0,2633,s:40~l:54~t:2633,tennessee-lady-volunteers,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,ff8200,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,85
310852633,2011,3,2011-03-26,2011-03-26T12:00:00.000000-0400,2633,s:40~l:54~t:2633,tennessee-lady-volunteers,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,ff8200,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,home,85,true,20,3,25,46.8,36,77,0,12,62.5,10,16,12,16,5,8,0,37.5,3,8,46,0,0,0,194,s:40~l:54~t:194,ohio-state-buckeyes,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,75
310850087,2011,3,2011-03-26,2011-03-26T14:00:00.000000-0400,201,s:40~l:54~t:201,oklahoma-sooners,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,away,53,false,14,3,20,41.8,23,55,0,17,66.7,6,9,2,1,7,24,0,9.1,1,11,24,0,0,0,87,s:40~l:54~t:87,notre-dame-fighting-irish,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,78
310850087,2011,3,2011-03-26,2011-03-26T14:00:00.000000-0400,87,s:40~l:54~t:87,notre-dame-fighting-irish,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,home,78,true,24,4,31,47.5,28,59,0,13,72.2,13,18,27,14,14,24,0,50.0,9,18,47,0,0,0,201,s:40~l:54~t:201,oklahoma-sooners,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,53
310850097,2011,3,2011-03-26,2011-03-26T21:00:00.000000-0400,2250,s:40~l:54~t:2250,gonzaga-bulldogs,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,away,76,true,12,3,20,43.9,25,57,0,15,85.7,24,28,20,10,13,13,1,28.6,2,7,33,1,0,0,97,s:40~l:54~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,69
310850097,2011,3,2011-03-26,2011-03-26T21:00:00.000000-0400,97,s:40~l:54~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,home,69,false,13,1,20,44.8,30,67,0,19,55.6,5,9,2,13,8,18,0,25.0,4,16,40,0,0,0,2250,s:40~l:54~t:2250,gonzaga-bulldogs,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,76
310850024,2011,3,2011-03-26,2011-03-26T23:30:00.000000-0400,153,s:40~l:54~t:153,north-carolina-tar-heels,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,7bafd4,13294b,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,away,65,false,8,6,28,33.8,24,71,0,14,78.6,11,14,6,13,4,13,0,46.2,6,13,50,0,0,0,24,s:40~l:54~t:24,stanford-cardinal,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,72
310850024,2011,3,2011-03-26,2011-03-26T23:30:00.000000-0400,24,s:40~l:54~t:24,stanford-cardinal,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,home,72,true,12,5,21,36.0,27,75,0,13,77.8,14,18,7,14,4,7,0,19.0,4,21,47,0,0,0,153,s:40~l:54~t:153,north-carolina-tar-heels,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,7bafd4,13294b,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,65
310850258,2011,3,2011-03-26,2011-03-26T19:00:00.000000-0400,2429,s:40~l:54~t:2429,charlotte-49ers,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,away,79,true,17,4,25,45.8,27,59,0,19,85.7,18,21,16,9,6,17,0,50.0,7,14,41,0,0,0,258,s:40~l:54~t:258,virginia-cavaliers,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,74
310850258,2011,3,2011-03-26,2011-03-26T19:00:00.000000-0400,258,s:40~l:54~t:258,virginia-cavaliers,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,home,74,false,13,5,19,37.5,24,64,0,21,79.2,19,24,5,12,6,12,0,38.9,7,18,35,0,0,0,2429,s:40~l:54~t:2429,charlotte-49ers,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,79
310812390,2011,3,2011-03-22,2011-03-22T19:05:00.000000-0400,201,s:40~l:54~t:201,oklahoma-sooners,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,away,88,true,22,2,27,42.6,29,68,0,14,86.4,19,22,15,17,8,18,0,37.9,11,29,45,0,0,0,2390,s:40~l:54~t:2390,miami-hurricanes,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,83
310812390,2011,3,2011-03-22,2011-03-22T19:05:00.000000-0400,2390,s:40~l:54~t:2390,miami-hurricanes,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,home,83,false,16,3,21,43.8,32,73,0,20,73.3,11,15,5,15,9,15,0,34.8,8,23,39,0,0,0,201,s:40~l:54~t:201,oklahoma-sooners,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,88
310810041,2011,3,2011-03-22,2011-03-22T19:05:00.000000-0400,2509,s:40~l:54~t:2509,purdue-boilermakers,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,000000,cfb991,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,away,40,false,6,9,19,25.9,14,54,0,20,75.0,9,12,2,6,6,12,0,17.6,3,17,30,0,0,0,41,s:40~l:54~t:41,uconn-huskies,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,64
310810041,2011,3,2011-03-22,2011-03-22T19:05:00.000000-0400,41,s:40~l:54~t:41,uconn-huskies,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,home,64,true,15,7,26,35.5,22,62,0,15,82.4,14,17,31,19,5,16,0,30.0,6,20,55,0,0,0,2509,s:40~l:54~t:2509,purdue-boilermakers,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,000000,cfb991,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,40
310812752,2011,3,2011-03-22,2011-03-22T19:10:00.000000-0400,97,s:40~l:54~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,away,85,true,11,4,17,52.8,28,53,0,16,80.0,20,25,13,4,20,12,1,56.3,9,16,28,1,0,0,2752,s:40~l:54~t:2752,xavier-musketeers,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,75
310812752,2011,3,2011-03-22,2011-03-22T19:10:00.000000-0400,2752,s:40~l:54~t:2752,xavier-musketeers,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,home,75,false,19,8,17,50.0,27,54,0,19,58.3,7,12,9,9,7,24,0,46.7,14,30,28,0,0,0,97,s:40~l:54~t:97,louisville-cardinals,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,85
310810120,2011,3,2011-03-22,2011-03-22T19:15:00.000000-0400,46,s:40~l:54~t:46,georgetown-hoyas,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,away,79,true,14,3,23,40.4,21,52,0,23,85.7,24,28,24,13,9,16,0,52.0,13,25,38,0,0,0,120,s:40~l:54~t:120,maryland-terrapins,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,57
310810120,2011,3,2011-03-22,2011-03-22T19:15:00.000000-0400,120,s:40~l:54~t:120,maryland-terrapins,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,home,57,false,11,1,20,31.6,18,57,0,21,69.2,18,26,0,17,8,19,0,18.8,3,16,40,0,0,0,46,s:40~l:54~t:46,georgetown-hoyas,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,79
310810052,2011,3,2011-03-22,2011-03-22T21:35:00.000000-0400,61,s:40~l:54~t:61,georgia-lady-bulldogs,Georgia,Lady Bulldogs,UGA,Georgia Lady Bulldogs,Georgia,CC0000,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,away,61,true,9,0,18,36.4,24,66,0,18,62.5,5,8,7,11,11,12,0,42.1,8,19,36,0,0,0,52,s:40~l:54~t:52,florida-state-seminoles,Florida State,Seminoles,FSU,Florida State Seminoles,Florida St,782F40,ceb888,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,59
310810052,2011,3,2011-03-22,2011-03-22T21:35:00.000000-0400,52,s:40~l:54~t:52,florida-state-seminoles,Florida State,Seminoles,FSU,Florida State Seminoles,Florida St,782F40,ceb888,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,home,59,false,14,2,25,35.2,19,54,0,13,56.5,13,23,10,16,5,19,0,42.1,8,19,45,0,0,0,61,s:40~l:54~t:61,georgia-lady-bulldogs,Georgia,Lady Bulldogs,UGA,Georgia Lady Bulldogs,Georgia,CC0000,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,61
310810245,2011,3,2011-03-22,2011-03-22T21:40:00.000000-0400,164,s:40~l:54~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,away,48,false,13,5,15,35.8,19,53,0,17,66.7,6,9,2,9,8,20,0,33.3,4,12,30,0,0,0,245,s:40~l:54~t:245,texas-am-aggies,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,70
310810245,2011,3,2011-03-22,2011-03-22T21:40:00.000000-0400,245,s:40~l:54~t:245,texas-am-aggies,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,home,70,true,13,9,21,46.2,24,52,0,13,83.3,15,18,22,12,10,14,0,46.7,7,15,34,0,0,0,164,s:40~l:54~t:164,rutgers-scarlet-knights,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,48
310810127,2011,3,2011-03-22,2011-03-22T21:40:00.000000-0400,2739,s:40~l:54~t:2739,green-bay-phoenix,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,away,65,true,14,2,18,47.7,21,44,0,15,72.0,18,25,14,2,13,19,0,62.5,5,8,25,0,0,0,127,s:40~l:54~t:127,michigan-state-spartans,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan St,18453B,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,56
310810127,2011,3,2011-03-22,2011-03-22T21:40:00.000000-0400,127,s:40~l:54~t:127,michigan-state-spartans,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan St,18453B,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,home,56,false,14,2,20,37.3,22,59,0,22,66.7,6,9,0,15,10,24,0,33.3,6,18,40,0,0,0,2739,s:40~l:54~t:2739,green-bay-phoenix,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,65
310810239,2011,3,2011-03-22,2011-03-22T21:45:00.000000-0400,277,s:40~l:54~t:277,west-virginia-mountaineers,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,away,68,false,12,2,16,41.7,25,60,0,27,64.7,11,17,2,7,6,15,0,41.2,7,17,27,0,0,0,239,s:40~l:54~t:239,baylor-bears,Baylor,Bears,BAY,Baylor Bears,Baylor,154734,ffb81c,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,82
