season,game_id,team_id,team_slug,team_abbreviation,team_display_name,home_away,athlete_id,athlete_uid,athlete_guid,athlete_display_name,athlete_short_name,athlete_first_name,athlete_last_name,athlete_jersey,athlete_position,athlete_headshot,starter,did_not_play,active,ejected,reason
2006,253172641,99,lsu-tigers,LSU,LSU Tigers,,4834,s:40~l:54~a:4834,08e807cc398fe0f761ad0d448bfeb280,Sylvia Fowles,S. Fowles,,,,NA,,true,false,true,false,
2006,253172641,99,lsu-tigers,LSU,LSU Tigers,,2634,s:40~l:54~a:2634,79e7ef7d0f468b02068291a28bc7956f,Florence Williams,F. Williams,,,,NA,,true,false,true,false,
2006,253172641,99,lsu-tigers,LSU,LSU Tigers,,4887,s:40~l:54~a:4887,9d783fc8785e0f2e35028b5deed9f570,RaShonta LeBlanc,R. LeBlanc,,,,NA,,true,false,true,false,
2006,253172641,99,lsu-tigers,LSU,LSU Tigers,,3715,s:40~l:54~a:3715,e6a46d07dfc2f2055ba24fc51716a427,Scholanda Hoston,S. Hoston,,,,NA,,true,false,true,false,
2006,253172641,99,lsu-tigers,LSU,LSU Tigers,,2635,s:40~l:54~a:2635,3a7f24f2f739ca385df1c548e6def432,Seimone Augustus,S. Augustus,,,,NA,,true,false,true,false,
2006,253172641,2641,texas-tech-lady-raiders,TTU,Texas Tech Lady Raiders,,5096,s:40~l:54~a:5096,06ceea941d0b5d21dea1d3167e16f4b0,Lavonda Henderson,L. Henderson,,,,G,,true,false,true,false,
2006,253172641,2641,texas-tech-lady-raiders,TTU,Texas Tech Lady Raiders,,4875,s:40~l:54~a:4875,e1957c9949af4e1cadf3ded26ce63b4a,Erin Myrick,E. Myrick,,,,NA,,true,false,true,false,
2006,253172641,2641,texas-tech-lady-raiders,TTU,Texas Tech Lady Raiders,,3719,s:40~l:54~a:3719,f8dd92e57ebcc0e0207386d17a75132d,Alseha Robertson,A. Robertson,,,,NA,,true,false,true,false,
2006,253172641,2641,texas-tech-lady-raiders,TTU,Texas Tech Lady Raiders,,2422,s:40~l:54~a:2422,b4777c247d0cc3d16bdb2a9ca25cf293,LaToya Davis,L. Davis,,,,NA,,true,false,true,false,
2006,253172641,2641,texas-tech-lady-raiders,TTU,Texas Tech Lady Raiders,,2423,s:40~l:54~a:2423,191197c0edc09c465435d9cee3f95a86,Erin Grant,E. Grant,,,,NA,,true,false,true,false,
2006,253170239,61,georgia-lady-bulldogs,UGA,Georgia Lady Bulldogs,,5087,s:40~l:54~a:5087,ba5bf9e08de419ae09a040a7e40e58d5,Humphrey Tasha,H. Tasha,,,,NA,,true,false,true,false,
2006,253170239,61,georgia-lady-bulldogs,UGA,Georgia Lady Bulldogs,,5086,s:40~l:54~a:5086,3cd1fac4f61a6b49c181fd6d7e05f58f,Darrah Megan,D. Megan,,,,NA,,true,false,true,false,
2006,253170239,61,georgia-lady-bulldogs,UGA,Georgia Lady Bulldogs,,5090,s:40~l:54~a:5090,c90d4b3df7d1d74fcf1af7fc4f8c8a36,Chambers Cori,C. Cori,,,,NA,,true,false,true,false,
2006,253170239,61,georgia-lady-bulldogs,UGA,Georgia Lady Bulldogs,,5089,s:40~l:54~a:5089,96f72ea9acb2208d6494cbf484cc4232,Kendrick Alexis,K. Alexis,,,,NA,,true,false,true,false,
2006,253170239,61,georgia-lady-bulldogs,UGA,Georgia Lady Bulldogs,,5088,s:40~l:54~a:5088,a17cbcefdb413b1be583e2e07c0e7d7a,Baker Sherill,B. Sherill,,,,NA,,true,false,true,false,
2006,253170239,239,baylor-bears,BAY,Baylor Bears,,2719,s:40~l:54~a:2719,3b884ae643bf9fada3be8f086d54aa3a,Abiola Wabara,A. Wabara,,,,NA,,true,false,true,false,
2006,253170239,239,baylor-bears,BAY,Baylor Bears,,2428,s:40~l:54~a:2428,37e483b75e76f4f460a127bc11ae232b,Sophia Young-Malcolm,S. Young-Malcolm,,,,NA,,true,false,true,false,
2006,253170239,239,baylor-bears,BAY,Baylor Bears,,4939,s:40~l:54~a:4939,16030f6d9a1d9aabbcbb9a3b229a20dc,Angela Tisdale,A. Tisdale,,,,NA,,true,false,true,false,
2006,253170239,239,baylor-bears,BAY,Baylor Bears,,4938,s:40~l:54~a:4938,351a79f47665d39c3201ee89999c7650,Latoya Wyatt,L. Wyatt,,,,NA,,true,false,true,false,
2006,253170239,239,baylor-bears,BAY,Baylor Bears,,2427,s:40~l:54~a:2427,bc7cd45fbe1b62db1d0361bb0671ef56,Chameka Scott,C. Scott,,,,NA,,true,false,true,false,
2006,253180041,282,indiana-state-sycamores,INST,Indiana State Sycamores,,5100,s:40~l:54~a:5100,0ef842ebd3e6a4b1e340a4aa7aded948,Rachel Maenpaa,R. Maenpaa,,,,NA,,true,false,true,false,
2006,253180041,282,indiana-state-sycamores,INST,Indiana State Sycamores,,2082,s:40~l:54~a:2082,11e4f441ca24e7dc9488d7f0c5290cea,Kristen Weddle,K. Weddle,,,,NA,,true,false,true,false,
2006,253180041,282,indiana-state-sycamores,INST,Indiana State Sycamores,,5103,s:40~l:54~a:5103,2c5ef4267531fd9dde87f3d651fc2fdd,Lisa Verhoff,L. Verhoff,,,,NA,,true,false,true,false,
2006,253180041,282,indiana-state-sycamores,INST,Indiana State Sycamores,,5102,s:40~l:54~a:5102,1b93d844d9cb2f040d72ff072a1ffdaf,Melanie Boeglin,M. Boeglin,,,,NA,,true,false,true,false,
2006,253180041,282,indiana-state-sycamores,INST,Indiana State Sycamores,,5101,s:40~l:54~a:5101,35a711b7b4bccf706cf6baa407fd0712,Stephanie Lisch,S. Lisch,,,,NA,,true,false,true,false,
2006,253180041,41,uconn-huskies,CONN,UConn Huskies,,5084,s:40~l:54~a:5084,06621029190813664ce07bec58b0bc50,Brittany Hunter,B. Hunter,,,,NA,,true,false,true,false,
2006,253180041,41,uconn-huskies,CONN,UConn Huskies,,2637,s:40~l:54~a:2637,131163c0c1e979b8607484d92145c5e3,Ann Strother,A. Strother,,,,NA,,true,false,true,false,
2006,253180041,41,uconn-huskies,CONN,UConn Huskies,,2535,s:40~l:54~a:2535,1fbe551ef9e11d425d8920dc61125e6b,Willnett Crockett,W. Crockett,,,,NA,,true,false,true,false,
2006,253180041,41,uconn-huskies,CONN,UConn Huskies,,5104,s:40~l:54~a:5104,f122be3557ced75550d02221af209121,Renee Montgomery,R. Montgomery,,,,NA,,true,false,true,false,
2006,253180041,41,uconn-huskies,CONN,UConn Huskies,,4827,s:40~l:54~a:4827,a60aeada6ce540be068e6ad92b3b9bc0,Mel Thomas,M. Thomas,,,,NA,,true,false,true,false,
2006,253210041,103,boston-college-eagles,BC,Boston College Eagles,,3761,s:40~l:54~a:3761,5d645fde10bd56f1e4864c6ccdee3da2,Kathrin Ress,K. Ress,,,,NA,,true,false,true,false,
2006,253210041,103,boston-college-eagles,BC,Boston College Eagles,,2490,s:40~l:54~a:2490,e58a3cc8f750dc4f18406890db088d35,Brooke Queenan,B. Queenan,,,,NA,,true,false,true,false,
2006,253210041,103,boston-college-eagles,BC,Boston College Eagles,,2489,s:40~l:54~a:2489,949331de18702b48610ccdffc79e9a5f,Aja Parham,A. Parham,,,,NA,,true,false,true,false,
2006,253210041,103,boston-college-eagles,BC,Boston College Eagles,,3763,s:40~l:54~a:3763,5486238895817dd7a5b4a01cf401ff4c,Sarah Marshall,S. Marshall,,,,NA,,true,false,true,false,
2006,253210041,103,boston-college-eagles,BC,Boston College Eagles,,3762,s:40~l:54~a:3762,c0bb33b56a8cd4876a301477331b33ae,Kindyll Dorsey,K. Dorsey,,,,NA,,true,false,true,false,
2006,253210041,41,uconn-huskies,CONN,UConn Huskies,,5084,s:40~l:54~a:5084,06621029190813664ce07bec58b0bc50,Brittany Hunter,B. Hunter,,,,NA,,true,false,true,false,
2006,253210041,41,uconn-huskies,CONN,UConn Huskies,,2535,s:40~l:54~a:2535,1fbe551ef9e11d425d8920dc61125e6b,Willnett Crockett,W. Crockett,,,,NA,,true,false,true,false,
2006,253210041,41,uconn-huskies,CONN,UConn Huskies,,5104,s:40~l:54~a:5104,f122be3557ced75550d02221af209121,Renee Montgomery,R. Montgomery,,,,NA,,true,false,true,false,
