season,row_count,generated_at_utc,source_endpoint
2026,168228,2026-05-30 09:15:56 UTC,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/game_rosters/json/<game_id>.json
