season,athlete_id,athlete_display_name,athlete_first_name,athlete_last_name,athlete_position_abbreviation,athlete_jersey,team_id,team_display_name,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2007,5369,,,,,,2132,Cincinnati Bearcats,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,2.6,2.6
2007,5369,,,,,,2132,Cincinnati Bearcats,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,2.6,2.6
2007,5369,,,,,,2132,Cincinnati Bearcats,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,4.1,4.1
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,PTS,points,Points,The number of points scored.,279,279.0
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,73,73.0
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,116,116.0
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,189,189.0
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",22,22.0
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,13,13.0
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",6,6.0
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,62,62.0
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,111-210,
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,52.9,52.9
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,0-1,
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,0.0,0.0
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,57-104,
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,54.8,54.8
2007,5369,,,,,,2132,Cincinnati Bearcats,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,74,74.0
2007,5369,,,,,,2132,Cincinnati Bearcats,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2007,5369,,,,,,2132,Cincinnati Bearcats,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2007,5369,,,,,,2132,Cincinnati Bearcats,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,0.4,0.4
2007,5369,,,,,,2132,Cincinnati Bearcats,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.2,0.2
2007,5369,,,,,,2132,Cincinnati Bearcats,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.329,1.329
2007,5369,,,,,,2132,Cincinnati Bearcats,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.53,0.53
2007,5369,,,,,,2132,Cincinnati Bearcats,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,0,0.0
2007,5369,,,,,,2132,Cincinnati Bearcats,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,0,0.0
2007,5369,,,,,,2132,Cincinnati Bearcats,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,GP,gamesPlayed,Games Played,Games Played,27,27.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,12.7,12.7
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,3.3,3.3
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,AST,avgAssists,Assists Per Game,The average assists per game.,3.7,3.7
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,STL,avgSteals,Steals Per Game,The average steals per game.,2.0,2.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.0,0.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,2.6,2.6
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,4.0-10.0,
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,40.1,40.1
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,1.3-4.0,
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.7,32.7
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,3.4-4.1,
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,81.3,81.3
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,1.9,1.9
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,0.6,0.6
2007,5867,,,,,,61,Georgia Lady Bulldogs,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,2.7,2.7
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,PTS,points,Points,The number of points scored.,342,342.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,17,17.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,73,73.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,90,90.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",99,99.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,55,55.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",1,1.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,69,69.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,108-269,
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,40.1,40.1
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,35-107,
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.7,32.7
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,91-112,
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,81.3,81.3
2007,5867,,,,,,61,Georgia Lady Bulldogs,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,51,51.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2007,5867,,,,,,61,Georgia Lady Bulldogs,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.4,1.4
2007,5867,,,,,,61,Georgia Lady Bulldogs,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.8,0.8
2007,5867,,,,,,61,Georgia Lady Bulldogs,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.271,1.271
2007,5867,,,,,,61,Georgia Lady Bulldogs,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.47,0.47
2007,5867,,,,,,61,Georgia Lady Bulldogs,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,0,0.0
