season,row_count,generated_at_utc,source_endpoint
2026,25740,2026-05-30 08:36:25 UTC,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/team_stats/json/2026/<team_id>.json
