id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,player_box
310692244,s:40~l:54~e:310692244~c:310692244,2011-03-10T17:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T17:00Z,event,CAA WOMEN'S CHAMPIONSHIP - 1st ROUND AT UPPER MARLBORO MD,11,RD128,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,64,FALSE,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia St,1e539a,ebebeb,TRUE,7393,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,10,68,TRUE,310692244,2011,2,,10,Colonial Athletic Association,CAA,TRUE,11,,,,,,,2011-03-10T17:00:00Z,2011-03-10,FALSE,FALSE
310692016,s:40~l:54~e:310692016~c:310692016,2011-03-10T16:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T16:00Z,event,SWAC WOMEN'S TOURNAMENT - QUARTERFINALS AT GARLAND TX,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2016,s:40~l:54~t:2016,Alcorn State,Lady Braves,ALCN,Alcorn State Lady Braves,Alcorn St,4b0058,46166a,TRUE,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,63,FALSE,2755,s:40~l:54~t:2755,Grambling,Lady Tigers,GRAM,Grambling Lady Tigers,Grambling,ee8601,ffd10a,TRUE,1928,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,26,72,TRUE,310692016,2011,2,,26,Southwestern Athletic Conference,SWAC,TRUE,31,,,,,,,2011-03-10T16:00:00Z,2011-03-10,FALSE,FALSE
310680166,s:40~l:54~e:310680166~c:310680166,2011-03-10T04:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T04:30Z,event,WAC WOMEN'S TOURNAMENT - 1st ROUND AT LAS VEGAS NV,36,GM,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,166,s:40~l:54~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,71,TRUE,62,s:40~l:54~t:62,Hawai'i,Rainbow Wahine,HAW,Hawai'i Rainbow Wahine,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,30,59,FALSE,310680166,2011,2,,30,Western Athletic Conference,WAC,TRUE,36,,,,,,,2011-03-10T04:30:00Z,2011-03-09,FALSE,FALSE
310680025,s:40~l:54~e:310680025~c:310680025,2011-03-10T03:15Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T03:15Z,event,PAC-10 WOMEN'S TOURNAMENT - 1st ROUND AT LOS ANGELES CA,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,25,s:40~l:54~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,58,TRUE,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,33006f,e8d3a2,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,48,FALSE,310680025,2011,2,,21,Pac-12 Conference,Pac-12,TRUE,25,,,,,,,2011-03-10T03:15:00Z,2011-03-09,TRUE,FALSE
310682751,s:40~l:54~e:310682751~c:310682751,2011-03-10T03:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T03:00Z,event,MOUNTAIN WEST WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT LAS VEGAS NV,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2751,s:40~l:54~t:2751,Wyoming,Cowgirls,WYO,Wyoming Cowgirls,Wyoming,533B22,ffffff,TRUE,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,61,FALSE,167,s:40~l:54~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,TRUE,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,67,TRUE,310682751,2011,2,,44,Mountain West Conference,Mountain West,TRUE,20,,,,,,,2011-03-10T03:00:00Z,2011-03-09,FALSE,FALSE
310683084,s:40~l:54~e:310683084~c:310683084,2011-03-10T02:30Z,0,TRUE,FALSE,TRUE,FALSE,2011-03-10T02:30Z,event,GREAT WEST WOMEN'S CHAMPIONSHIP - QUARTERFINALS,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3084,s:40~l:54~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,TRUE,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,81,TRUE,292,s:40~l:54~t:292,UT Rio Grande Valley,Vaqueros,RGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,TRUE,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,65,FALSE,310683084,2011,2,,,,,,,,,,,,,2011-03-10T02:30:00Z,2011-03-09,FALSE,FALSE
310682567,s:40~l:54~e:310682567~c:310682567,2011-03-10T02:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T02:30Z,event,C-USA WOMEN'S CHAMPIONSHIP - 1st ROUND AT EL PASO TX,12,RD64,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2567,s:40~l:54~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,11,57,FALSE,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,TRUE,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,75,TRUE,310682567,2011,2,,11,Conference USA,C-USA,TRUE,12,,,,,,,2011-03-10T02:30:00Z,2011-03-09,FALSE,FALSE
310680070,s:40~l:54~e:310680070~c:310680070,2011-03-10T02:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T02:00Z,event,WAC WOMEN'S TOURNAMENT - 1st ROUND AT LAS VEGAS NV,36,GM,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,70,s:40~l:54~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,TRUE,7264,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,30,70,TRUE,68,s:40~l:54~t:68,Boise State,Broncos,BOIS,Boise State Broncos,Boise St,0033a0,fa4616,TRUE,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,30,59,FALSE,310680070,2011,2,,30,Western Athletic Conference,WAC,TRUE,36,,,,,,,2011-03-10T02:00:00Z,2011-03-09,FALSE,FALSE
310680201,s:40~l:54~e:310680201~c:310680201,2011-03-10T01:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T01:30Z,event,PHILLIPS 66 BIG 12 WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT KANSAS CITY MO,1,STD,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,201,s:40~l:54~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,71,TRUE,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,69,FALSE,310680201,2011,2,,8,Big 12 Conference,Big 12,TRUE,5,,,,,,,2011-03-10T01:30:00Z,2011-03-09,TRUE,FALSE
310682739,s:40~l:54~e:310682739~c:310682739,2011-03-10T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-03-10T01:00Z,event,HORIZON LEAGUE WOMEN'S CHAMPIONSHIP - QUARTERFINALS,14,RD16,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,TRUE,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,89,TRUE,2350,s:40~l:54~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,TRUE,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,45,41,FALSE,310682739,2011,2,,45,Horizon League,Horizon,TRUE,14,,,,,,,2011-03-10T01:00:00Z,2011-03-09,TRUE,FALSE
310680030,s:40~l:54~e:310680030~c:310680030,2011-03-10T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-03-10T01:00Z,event,PAC-10 WOMEN'S TOURNAMENT - 1st ROUND,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,30,s:40~l:54~t:30,USC,Trojans,USC,USC Trojans,USC,9e2237,ffcc00,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,78,TRUE,265,s:40~l:54~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,66,FALSE,310680030,2011,2,,21,Pac-12 Conference,Pac-12,TRUE,25,,,,,,,2011-03-10T01:00:00Z,2011-03-09,TRUE,FALSE
310682309,s:40~l:54~e:310682309~c:310682309,2011-03-10T00:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T00:30Z,event,MAC WOMEN'S TOURNAMENT - QUARTERFINALS AT CLEVELAND OH,16,SEMI,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2309,s:40~l:54~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,65,FALSE,2199,s:40~l:54~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,TRUE,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,69,TRUE,310682309,2011,2,,14,Mid-American Conference,MAC,TRUE,16,,,,,,,2011-03-10T00:30:00Z,2011-03-09,FALSE,FALSE
310680254,s:40~l:54~e:310680254~c:310680254,2011-03-10T00:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T00:30Z,event,MOUNTAIN WEST WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT LAS VEGAS NV,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,254,s:40~l:54~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,44,70,TRUE,2005,s:40~l:54~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,55,FALSE,310680254,2011,2,,44,Mountain West Conference,Mountain West,TRUE,20,,,,,,,2011-03-10T00:30:00Z,2011-03-09,FALSE,FALSE
310682750,s:40~l:54~e:310682750~c:310682750,2011-03-10T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-03-10T00:00Z,event,HORIZON LEAGUE WOMEN'S CHAMPIONSHIP - QUARTERFINALS,14,RD16,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2750,s:40~l:54~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright St,cba052,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,63,TRUE,270,s:40~l:54~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,415,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,58,FALSE,310682750,2011,2,,45,Horizon League,Horizon,TRUE,14,,,,,,,2011-03-10T00:00:00Z,2011-03-09,FALSE,FALSE
310682426,s:40~l:54~e:310682426~c:310682426,2011-03-10T00:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T00:00Z,event,PATRIOT LEAGUE WOMEN'S TOURNAMENT - SEMIFINALS,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2426,s:40~l:54~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,TRUE,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,55,TRUE,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,41,FALSE,310682426,2011,2,,22,Patriot League,Patriot,TRUE,27,,,,,,,2011-03-10T00:00:00Z,2011-03-09,FALSE,FALSE
310682329,s:40~l:54~e:310682329~c:310682329,2011-03-10T00:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T00:00Z,event,PATRIOT LEAGUE WOMEN'S TOURNAMENT - SEMIFINAL,,,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2329,s:40~l:54~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,TRUE,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,64,FALSE,44,s:40~l:54~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,TRUE,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,69,TRUE,310682329,2011,2,OT,22,Patriot League,Patriot,TRUE,27,,,,,,,2011-03-10T00:00:00Z,2011-03-09,FALSE,FALSE
310682086,s:40~l:54~e:310682086~c:310682086,2011-03-10T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-03-10T00:00Z,event,HORIZON LEAGUE WOMEN'S CHAMPIONSHIP - QUARTERFINALS,14,RD16,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,64,TRUE,2174,s:40~l:54~t:2174,Detroit Mercy,Titans,DETM,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,38,FALSE,310682086,2011,2,,45,Horizon League,Horizon,TRUE,14,,,,,,,2011-03-10T00:00:00Z,2011-03-09,FALSE,FALSE
310680325,s:40~l:54~e:310680325~c:310680325,2011-03-10T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-03-10T00:00Z,event,HORIZON LEAGUE WOMEN'S CHAMPIONSHIP - QUARTERFINALS,14,RD16,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,325,s:40~l:54~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland St,006633,231f20,TRUE,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,61,TRUE,82,s:40~l:54~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,58,FALSE,310680325,2011,2,,45,Horizon League,Horizon,TRUE,14,,,,,,,2011-03-10T00:00:00Z,2011-03-09,FALSE,FALSE
310680155,s:40~l:54~e:310680155~c:310680155,2011-03-10T00:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T00:00Z,event,GREAT WEST WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT OREM UT,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,155,s:40~l:54~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,TRUE,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,47,83,TRUE,2885,s:40~l:54~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,TRUE,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,1,56,FALSE,310680155,2011,2,,,,,,,,,,,,,2011-03-10T00:00:00Z,2011-03-09,FALSE,FALSE
310680151,s:40~l:54~e:310680151~c:310680151,2011-03-10T00:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-10T00:00Z,event,C-USA WOMEN'S CHAMPIONSHIP - 1st ROUND AT EL PASO TX,12,RD64,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,151,s:40~l:54~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,TRUE,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,11,71,TRUE,202,s:40~l:54~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,003595,d0b787,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,11,62,FALSE,310680151,2011,2,,11,Conference USA,C-USA,TRUE,12,,,,,,,2011-03-10T00:00:00Z,2011-03-09,FALSE,FALSE
310682582,s:40~l:54~e:310682582~c:310682582,2011-03-09T23:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T23:30Z,event,SWAC WOMEN'S TOURNAMENT - QUARTERFINALS AT GARLAND TX,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2582,s:40~l:54~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,TRUE,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,58,TRUE,2011,s:40~l:54~t:2011,Alabama State,Lady Hornets,ALST,Alabama State Lady Hornets,Alabama St,e9a900,0a0a0a,TRUE,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,39,FALSE,310682582,2011,2,,26,Southwestern Athletic Conference,SWAC,TRUE,31,,,,,,,2011-03-09T23:30:00Z,2011-03-09,FALSE,FALSE
310680245,s:40~l:54~e:310680245~c:310680245,2011-03-09T23:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T23:00Z,event,PHILLIPS 66 BIG 12 WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT KANSAS CITY MO,1,STD,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,77,TRUE,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,c15d26,ffffff,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,50,FALSE,310680245,2011,2,,8,Big 12 Conference,Big 12,TRUE,5,,,,,,,2011-03-09T23:00:00Z,2011-03-09,TRUE,FALSE
310680012,s:40~l:54~e:310680012~c:310680012,2011-03-09T22:15Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T22:15Z,event,PAC-10 WOMEN'S TOURNAMENT - 1st ROUND AT LOS ANGELES CA,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:54~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,0c234b,ab0520,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,90,TRUE,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,89,FALSE,310680012,2011,2,,21,Pac-12 Conference,Pac-12,TRUE,25,,,,,,,2011-03-09T22:15:00Z,2011-03-09,TRUE,FALSE
310682649,s:40~l:54~e:310682649~c:310682649,2011-03-09T22:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T22:00Z,event,MAC WOMEN'S TOURNAMENT - QUARTERFINALS AT CLEVELAND OH,16,SEMI,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2649,s:40~l:54~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,TRUE,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,73,TRUE,2006,s:40~l:54~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,TRUE,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,65,FALSE,310682649,2011,2,,14,Mid-American Conference,MAC,TRUE,16,,,,,,,2011-03-09T22:00:00Z,2011-03-09,FALSE,FALSE
310680235,s:40~l:54~e:310680235~c:310680235,2011-03-09T21:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T21:30Z,event,C-USA WOMEN'S CHAMPIONSHIP - 1st ROUND AT EL PASO TX,12,RD64,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,235,s:40~l:54~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,004991,8e908f,TRUE,2202,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,71,TRUE,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,63,FALSE,310680235,2011,2,,11,Conference USA,C-USA,TRUE,12,,,,,,,2011-03-09T21:30:00Z,2011-03-09,FALSE,FALSE
310680233,s:40~l:54~e:310680233~c:310680233,2011-03-09T21:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T21:30Z,event,GREAT WEST WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT OREM UT,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,233,s:40~l:54~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,TRUE,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,47,64,FALSE,2277,s:40~l:54~t:2277,Houston Christian,Huskies,HCU,Houston Christian Huskies,Hou Christian,00539c,,TRUE,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,73,TRUE,310680233,2011,2,,,,,,,,,,,,,2011-03-09T21:30:00Z,2011-03-09,FALSE,FALSE
310680009,s:40~l:54~e:310680009~c:310680009,2011-03-09T20:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T20:00Z,event,PAC-10 WOMEN'S TOURNAMENT - 1st ROUND AT LOS ANGELES CA,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:54~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,50,TRUE,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon St,d73f09,000000,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,44,FALSE,310680009,2011,2,,21,Pac-12 Conference,Pac-12,TRUE,25,,,,,,,2011-03-09T20:00:00Z,2011-03-09,TRUE,FALSE
310682306,s:40~l:54~e:310682306~c:310682306,2011-03-09T19:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T19:30Z,event,PHILLIPS 66 BIG 12 WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT KANSAS CITY MO,1,STD,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas St,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,56,TRUE,66,s:40~l:54~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,822433,fdca2f,TRUE,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,53,FALSE,310682306,2011,2,,8,Big 12 Conference,Big 12,TRUE,5,,,,,,,2011-03-09T19:30:00Z,2011-03-09,TRUE,FALSE
310682117,s:40~l:54~e:310682117~c:310682117,2011-03-09T19:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T19:30Z,event,MAC WOMEN'S TOURNAMENT - QUARTERFINALS AT CLEVELAND OH,16,SEMI,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2117,s:40~l:54~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,C Michigan,6a0032,ffffff,TRUE,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,90,TRUE,2084,s:40~l:54~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,69,FALSE,310682117,2011,2,,14,Mid-American Conference,MAC,TRUE,16,,,,,,,2011-03-09T19:30:00Z,2011-03-09,FALSE,FALSE
310680005,s:40~l:54~e:310680005~c:310680005,2011-03-09T19:00Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T19:00Z,event,C-USA WOMEN'S CHAMPIONSHIP - 1st ROUND AT EL PASO TX,12,RD64,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:54~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,56,TRUE,276,s:40~l:54~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,45,FALSE,310680005,2011,2,,11,Conference USA,C-USA,TRUE,12,,,,,,,2011-03-09T19:00:00Z,2011-03-09,FALSE,FALSE
310682261,s:40~l:54~e:310682261~c:310682261,2011-03-09T17:30Z,0,TRUE,TRUE,TRUE,FALSE,2011-03-09T17:30Z,event,MEAC WOMEN'S TOURNAMENT - QUARTERFINALS AT WINSTON-SALEM NC,18,EXH,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2261,s:40~l:54~t:2261,Hampton,Lady Pirates,HAMP,Hampton Lady Pirates,Hampton,0067AC,,TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,78,TRUE,2569,s:40~l:54~t:2569,South Carolina State,Lady Bulldogs,SCST,South Carolina State Lady Bulldogs,SC State,7d1315,104897,TRUE,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,55,FALSE,310682261,2011,2,,16,Mid-Eastern Athletic Conference,MEAC,TRUE,18,,,,,,,2011-03-09T17:30:00Z,2011-03-09,FALSE,FALSE
