id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,away_alternate_color,status_type_alt_detail,tournament_id,groups_id,groups_name,groups_short_name,groups_is_conference,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,team_box,player_box
250512066,s:40~l:54~e:250512066~c:250512066,2005-02-20T17:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T17:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2066,s:40~l:54~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,68,TRUE,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,TRUE,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,66,FALSE,250512066,2005,2,,,,1,America East Conference,Am. East,TRUE,,,,,,,2005-02-20T17:00:00Z,2005-02-20,FALSE,FALSE,FALSE
250510179,s:40~l:54~e:250510179~c:250510179,2005-02-20T17:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T17:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,179,s:40~l:54~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St Bonaventure,70261D,,TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,55,TRUE,2230,s:40~l:54~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,TRUE,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,52,FALSE,250510179,2005,2,909090,,,3,Atlantic 10 Conference,A 10,TRUE,,,,,,,2005-02-20T17:00:00Z,2005-02-20,FALSE,FALSE,FALSE
250502540,s:40~l:54~e:250502540~c:250502540,2005-02-20T03:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2540,s:40~l:54~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,fdb813,TRUE,470,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,9,74,TRUE,2463,s:40~l:54~t:2463,Cal State Northridge,Matadors,CSUN,Cal State Northridge Matadors,CSU Northridge,b50000,TRUE,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,46,FALSE,250502540,2005,2,,,,9,Big West Conference,Big West,TRUE,,,,,,,2005-02-20T03:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500302,s:40~l:54~e:250500302~c:250500302,2005-02-20T03:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-02-20T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,302,s:40~l:54~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,002855,c3c4c6,TRUE,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,9,81,TRUE,300,s:40~l:54~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,71,FALSE,250500302,2005,2,fec52e,,,,,,,,,,,,,2005-02-20T03:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500204,s:40~l:54~e:250500204~c:250500204,2005-02-20T03:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon St,d73f09,000000,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,56,FALSE,9,s:40~l:54~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,66,TRUE,250500204,2005,2,f1f2f3,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2005-02-20T03:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500070,s:40~l:54~e:250500070~c:250500070,2005-02-20T03:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,70,s:40~l:54~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,TRUE,7264,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,9,70,TRUE,27,s:40~l:54~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,TRUE,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,59,FALSE,250500070,2005,2,,,,9,Big West Conference,Big West,TRUE,,,,,,,2005-02-20T03:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502692,s:40~l:54~e:250502692~c:250502692,2005-02-20T02:05Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T02:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2692,s:40~l:54~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber St,18005a,ebebeb,TRUE,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,71,TRUE,2502,s:40~l:54~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland St,00311e,TRUE,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,49,FALSE,250502692,2005,2,ebebeb,,,5,Big Sky Conference,Big Sky,TRUE,,,,,,,2005-02-20T02:05:00Z,2005-02-19,FALSE,FALSE,FALSE
250502638,s:40~l:54~e:250502638~c:250502638,2005-02-20T02:05Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T02:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,TRUE,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,30,71,TRUE,62,s:40~l:54~t:62,Hawai'i,Rainbow Wahine,HAW,Hawai'i Rainbow Wahine,Hawai'i,003420,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,30,50,FALSE,250502638,2005,2,ffffff,,,30,Western Athletic Conference,WAC,TRUE,,,,,,,2005-02-20T02:05:00Z,2005-02-19,FALSE,FALSE,FALSE
250500149,s:40~l:54~e:250500149~c:250500149,2005-02-20T02:05Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T02:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,149,s:40~l:54~t:149,Montana,Lady Griz,MONT,Montana Lady Griz,Montana,751D4A,666666,TRUE,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,55,FALSE,2464,s:40~l:54~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,TRUE,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,61,TRUE,250500149,2005,2,1b3069,,,5,Big Sky Conference,Big Sky,TRUE,,,,,,,2005-02-20T02:05:00Z,2005-02-19,FALSE,FALSE,FALSE
250500147,s:40~l:54~e:250500147~c:250500147,2005-02-20T02:05Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T02:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,147,s:40~l:54~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana St,00205c,bc955c,TRUE,2065,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,5,74,TRUE,16,s:40~l:54~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,TRUE,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,65,FALSE,250500147,2005,2,cdb97d,,,5,Big Sky Conference,Big Sky,TRUE,,,,,,,2005-02-20T02:05:00Z,2005-02-19,FALSE,FALSE,FALSE
250502458,s:40~l:54~e:250502458~c:250502458,2005-02-20T02:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T02:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2458,s:40~l:54~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,ffc533,TRUE,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,5,85,TRUE,2714,s:40~l:54~t:2714,Western Colorado,Mountaineers,WCOL,Western Colorado Mountaineers,West Colorado,000000,FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2714.png,,60,FALSE,250502458,2005,2,,,,,,,,,,,,,,2005-02-20T02:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500328,s:40~l:54~e:250500328~c:250500328,2005-02-20T02:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T02:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,328,s:40~l:54~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,00263a,949ca1,TRUE,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,9,72,TRUE,2239,s:40~l:54~t:2239,Cal State Fullerton,Titans,CSUF,Cal State Fullerton Titans,Fullerton,003767,TRUE,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,64,FALSE,250500328,2005,2,ff8300,,,9,Big West Conference,Big West,TRUE,,,,,,,2005-02-20T02:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500264,s:40~l:54~e:250500264~c:250500264,2005-02-20T02:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T02:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,33006f,e8d3a2,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,76,TRUE,265,s:40~l:54~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,72,FALSE,250500264,2005,2,6a747c,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2005-02-20T02:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502032,s:40~l:54~e:250502032~c:250502032,2005-02-20T01:05Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T01:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas St,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,72,TRUE,2393,s:40~l:54~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,006db6,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,27,69,FALSE,250502032,2005,2,ffffff,,,27,Sun Belt Conference,Sun Belt,TRUE,,,,,,,2005-02-20T01:05:00Z,2005-02-19,FALSE,FALSE,FALSE
250500197,s:40~l:54~e:250500197~c:250500197,2005-02-20T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma St,ff6500,000000,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,46,FALSE,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,c15d26,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,79,TRUE,250500197,2005,2,ffffff,,,8,Big 12 Conference,Big 12,TRUE,,,,,,,2005-02-20T01:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502641,s:40~l:54~e:250502641~c:250502641,2005-02-20T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,56,TRUE,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,53,FALSE,250502641,2005,2,ffffff,,,8,Big 12 Conference,Big 12,TRUE,,,,,,,2005-02-20T01:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502031,s:40~l:54~e:250502031~c:250502031,2005-02-20T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2031,s:40~l:54~t:2031,Little Rock,Trojans,LR,Little Rock Trojans,Little Rock,AD0000,898d8f,TRUE,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,72,FALSE,98,s:40~l:54~t:98,Western Kentucky,Lady Toppers,WKU,Western Kentucky Lady Toppers,Western KY,F32026,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,82,TRUE,250502031,2005,2,b3b5b8,,,27,Sun Belt Conference,Sun Belt,TRUE,,,,,,,2005-02-20T01:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500242,s:40~l:54~e:250500242~c:250500242,2005-02-20T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,242,s:40~l:54~t:242,Rice,Owls,RICE,Rice Owls,Rice,d1d5d8,003d7d,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,30,89,TRUE,278,s:40~l:54~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno St,c41230,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,30,74,FALSE,250500242,2005,2,231f20,,,30,Western Athletic Conference,WAC,TRUE,,,,,,,2005-02-20T01:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500021,s:40~l:54~e:250500021~c:250500021,2005-02-20T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,21,s:40~l:54~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego St,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,49,FALSE,36,s:40~l:54~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado St,004537,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,56,TRUE,250500021,2005,2,ffc425,,,44,Mountain West Conference,Mountain West,TRUE,,,,,,,2005-02-20T01:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500013,s:40~l:54~e:250500013~c:250500013,2005-02-20T00:30Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:54~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,TRUE,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,71,TRUE,279,s:40~l:54~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,9,52,FALSE,250500013,2005,2,c2c3c0,,,9,Big West Conference,Big West,TRUE,,,,,,,2005-02-20T00:30:00Z,2005-02-19,FALSE,FALSE,FALSE
250502617,s:40~l:54~e:250502617~c:250502617,2005-02-20T00:15Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:15Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2617,s:40~l:54~t:2617,Stephen F. Austin,Ladyjacks,SFA,Stephen F. Austin Ladyjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,60,FALSE,2545,s:40~l:54~t:2545,SE Louisiana,Lady Lions,SELA,SE Louisiana Lady Lions,SE Louisiana,215732,TRUE,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,62,TRUE,250502617,2005,2,ffc72c,,,,,,,,,,,,,2005-02-20T00:15:00Z,2005-02-19,FALSE,FALSE,FALSE
250502306,s:40~l:54~e:250502306~c:250502306,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas St,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,73,TRUE,38,s:40~l:54~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,000000,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,51,FALSE,250502306,2005,2,cfb87c,,,8,Big 12 Conference,Big 12,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502539,s:40~l:54~e:250502539~c:250502539,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2539,s:40~l:54~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,83,TRUE,2501,s:40~l:54~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,330072,TRUE,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,58,FALSE,250502539,2005,2,a8b3ba,,,29,West Coast Conference,WCC,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502405,s:40~l:54~e:250502405~c:250502405,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2405,s:40~l:54~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,,TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,62,TRUE,161,s:40~l:54~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,TRUE,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,52,FALSE,250502405,2005,2,ffffff,,,19,Northeast Conference,NEC,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502378,s:40~l:54~e:250502378~c:250502378,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2378,s:40~l:54~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,TRUE,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,69,TRUE,399,s:40~l:54~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,TRUE,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,53,FALSE,250502378,2005,2,ffffff,,,1,America East Conference,Am. East,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502229,s:40~l:54~e:250502229~c:250502229,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2229,s:40~l:54~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,001538,c5960c,TRUE,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,27,78,TRUE,6,s:40~l:54~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,TRUE,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,62,FALSE,250502229,2005,2,,,,27,Sun Belt Conference,Sun Belt,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502226,s:40~l:54~e:250502226~c:250502226,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,46,45,FALSE,2241,s:40~l:54~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,TRUE,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,46,55,TRUE,250502226,2005,2,909090,,,46,ASUN Conference,ASUN,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502199,s:40~l:54~e:250502199~c:250502199,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2199,s:40~l:54~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,TRUE,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,57,TRUE,189,s:40~l:54~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,TRUE,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,52,FALSE,250502199,2005,2,492000,,,14,Mid-American Conference,MAC,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502127,s:40~l:54~e:250502127~c:250502127,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,24,FALSE,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,67,TRUE,250502127,2005,2,a61f21,,,6,Big South Conference,Big South,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250502083,s:40~l:54~e:250502083~c:250502083,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,56,FALSE,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,58,TRUE,250502083,2005,2,231f20,,,22,Patriot League,Patriot,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500236,s:40~l:54~e:250500236~c:250500236,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,236,s:40~l:54~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,TRUE,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,76,TRUE,2210,s:40~l:54~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,TRUE,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,24,44,FALSE,250500236,2005,2,b59a57,,,24,Southern Conference,Southern,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500219,s:40~l:54~e:250500219~c:250500219,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,219,s:40~l:54~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Penn,082A74,a6163d,TRUE,1899,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,12,64,FALSE,43,s:40~l:54~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,74,TRUE,250500219,2005,2,286dc0,OT,,12,Ivy League,Ivy,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
250500172,s:40~l:54~e:250500172~c:250500172,2005-02-20T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-02-20T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,172,s:40~l:54~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,101010,TRUE,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,60,FALSE,108,s:40~l:54~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,TRUE,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,70,TRUE,250500172,2005,2,dbdbdb,,,12,Ivy League,Ivy,TRUE,,,,,,,2005-02-20T00:00:00Z,2005-02-19,FALSE,FALSE,FALSE
